
id,query,answer
mobile-portability-vodafone,μεταφορά αριθμού σε vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,μεταφορα αριθμου vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,μεταφορά στη vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,μεταφορα vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,foritotita vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,metafora vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,pws kano foritotita vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,πως κανω φορητοτητα vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,μεταφορa cu vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,vodafone portability,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-vodafone,metafora arithmou vodafone,"Για να μεταφέρεις τον αριθμό σου στη Vodafone:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Δεδομένων και το Παράρτημα Προσωπικών Δεδομένων, καθώς και το Έντυπο Φορητότητας Αριθμού Vodafone.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε κάποιο ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης.
Παρέλαβε την κάρτα SIM.
5.
Όταν κοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,φορητότητα nova,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,φορητοτητα nova,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,μεταφορά αριθμού σε nova,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,metafora arithmou nova,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,μεταφορά στη nova,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,nova portability,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,foritotita nova,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,metafora nova,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,pws kano foritotita nova,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,πως κανω φορητοτητα nova,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,nova q φορητοτητα,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-portability-nova,nova q portability,"Για να μεταφέρεις τον αριθμό σου στη Nova Q:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Έντυπο Φορητότητας Nova.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση ηλεκτρονικά μέσω gov.gr ή σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το έντυπο φορητότητας, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλαιού παρόχου, τοποθέτησε τη νέα Nova Q SIM και κάλεσε το 12200.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-new-number-vodafone,νέος αριθμός vodafone,"Για να αποκτήσεις νέο αριθμό Vodafone CU:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Παράρτημα Προσωπικών Δεδομένων.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση είτε ηλεκτρονικά μέσω gov.gr είτε σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλιού παρόχου (αν υπάρχει), τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-new-number-vodafone,νεος αριθμος vodafone,"Για να αποκτήσεις νέο αριθμό Vodafone CU:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Παράρτημα Προσωπικών Δεδομένων.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση είτε ηλεκτρονικά μέσω gov.gr είτε σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλιού παρόχου (αν υπάρχει), τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
mobile-new-number-vodafone,nea sim vodafone,"Για να αποκτήσεις νέο αριθμό Vodafone CU:
1.
Συμπληρώνεις την Υπεύθυνη Δήλωση Καρτοκινητής Σύνδεσης και το Παράρτημα Προσωπικών Δεδομένων.
2.
Επικυρώνεις την Υπεύθυνη Δήλωση είτε ηλεκτρονικά μέσω gov.gr είτε σε ΚΕΠ.
3.
Καταθέτεις 100 € σε έναν από τους λογαριασμούς της SOUTH ATTICA TELECOMMUNICATIONS (Πειραιώς ή Eurobank).
4.
Στέλνεις στον Συνεταιρισμό την επικυρωμένη δήλωση, το Παράρτημα Προσωπικών Δεδομένων, φωτογραφία/αντίγραφο ταυτότητας και το αποδεικτικό κατάθεσης και παραλαμβάνεις την κάρτα SIM.
5.
Όταν διακοπεί το σήμα του παλιού παρόχου (αν υπάρχει), τοποθέτησε τη νέα Vodafone CU SIM και κάλεσε το 1252.
Άφησε να χτυπήσει και μετά κάνε επανεκκίνηση.
Για απορίες, επικοινώνησε με το synetelas2025@gmail.com."
